revolving,age,nbr_30_59_days_past_due_not_worse,debt_ratio,monthly_income,nbr_open_credits_and_loans,nbr_90_days_late,nbr_real_estate_loans_or_lines,nbr_60_89_days_past_due_not_worse,dependents
0.97015207,49,0,8.632302405,581.0,14,0,2,0,0.0
0.037780136,58,0,0.320559813,3000.0,7,0,1,0,0.0
0.448039826,39,0,0.225995518,5800.0,13,0,1,1,0.0
0.9999999,40,2,1.030333842,5900.0,10,1,4,0,0.0
0.024227524,51,0,0.023804916,5166.0,19,0,0,0,0.0
0.015289621,30,0,0.552889422,5000.0,4,0,2,0,2.0
0.880440256,52,0,0.811495894,2800.0,10,0,0,0,0.0
0.083222227,57,0,0.161517696,6667.0,7,0,1,0,2.0
0.099190081,41,0,0.4452,4999.0,7,0,2,0,0.0
0.011674047,79,0,0.077640786,3000.0,28,0,0,0,0.0
0.012880483,49,0,0.268617441,19000.0,13,1,3,1,3.0
0.051970611,42,0,0.368652814,7266.0,8,0,3,0,3.0
1.011100754,42,2,0.19550125,3600.0,6,0,0,0,1.0
0.255072999,54,0,0.616095976,4000.0,11,0,1,0,0.0
0.9999999,50,1,0.52641765,10333.0,3,0,1,0,2.0
0.63545461,47,0,0.455454455,10000.0,10,0,2,1,1.0
1.157752738,32,0,0.796513831,7916.0,4,5,1,1,1.0
0.037242998,71,0,0.00199981,10500.0,9,0,0,0,0.0
0.402754915,34,0,0.375403784,4333.0,12,0,0,0,2.0
0.002118319,88,0,0.001749563,4000.0,10,0,0,0,0.0
0.979198286,35,6,0.266690468,2800.0,8,3,0,0,0.0
0.643065389,29,0,0.012218828,3600.0,4,0,0,0,1.0
0.002099619,43,0,0.746875521,6000.0,19,0,2,0,0.0
0.097131024,45,0,0.210945751,10414.0,5,0,1,0,2.0
0.407467953,34,0,0.148295386,8300.0,12,0,0,0,0.0
0.9999999,34,0,0.0,1500.0,1,0,0,0,0.0
1.007768111,39,2,0.549801308,7800.0,20,0,2,1,1.0
0.990092245,47,4,0.339886704,3000.0,6,3,1,0,0.0
0.097744818,29,0,0.88055972,2000.0,7,0,2,0,0.0
0.116235762,62,0,0.316522431,20105.0,12,0,3,0,1.0
0.071709334,71,0,0.316742081,1325.0,14,0,0,0,0.0
0.225162497,38,0,1.191766653,4833.0,12,0,2,0,0.0
0.085417151,56,0,0.324668242,5500.0,8,0,2,0,0.0
0.709399916,53,1,0.421646268,8333.0,10,1,1,0,1.0
0.48946316,34,0,0.326466916,1601.0,4,1,0,0,0.0
0.99190081,49,0,0.43011825,7018.0,9,0,1,0,2.0
0.920114123,42,2,0.326701688,8946.0,4,2,1,2,0.0
0.087575832,60,0,0.066284977,12400.0,4,0,1,0,0.0
0.011369641,33,0,0.340786002,7200.0,15,0,2,0,0.0
0.822188136,41,1,0.809632107,7474.0,16,0,3,0,3.0
0.319214662,48,0,0.883996057,6085.0,17,0,3,0,1.0
0.9999999,32,0,0.181852696,2633.0,1,4,0,0,1.0
0.96580171,46,0,0.179041048,20000.0,11,0,1,2,2.0
0.840902599,34,0,0.193944587,3500.0,5,0,0,0,0.0
0.075968812,52,0,0.258514738,9600.0,6,0,1,0,1.0
0.230950333,46,0,0.23855229,5000.0,12,0,2,0,4.0
0.068776249,45,0,0.441517219,6300.0,7,0,2,0,2.0
0.462222039,41,1,0.260132151,28300.0,13,0,3,0,4.0
0.84900755,39,0,0.617454825,2600.0,11,0,0,0,0.0
0.0,40,0,0.27267804,3692.0,9,0,0,0,0.0
0.439171217,48,0,0.804134106,3966.0,8,0,1,0,1.0
0.9999999,30,0,0.142429907,2674.0,2,3,0,0,2.0
0.189886047,64,0,0.197280272,10000.0,15,0,1,0,0.0
0.315689981,45,0,0.090191993,6718.0,5,0,0,1,4.0
0.133131572,48,2,0.278944211,5000.0,12,0,1,0,1.0
0.027799305,67,0,0.130947849,5253.0,7,0,1,0,0.0
0.995950101,53,0,0.421786702,8316.0,3,0,1,0,0.0
1.013986708,63,4,0.464346712,4683.0,10,0,1,1,3.0
0.9999999,50,0,0.081739667,3241.0,3,0,0,1,0.0
0.470915576,65,0,0.406090707,7650.0,14,0,1,0,1.0
0.843263129,54,0,0.181587894,15000.0,4,0,0,0,1.0
0.628437349,66,1,0.523737754,1326.0,5,2,0,1,0.0
0.00777441,54,0,0.410637762,7933.0,13,0,2,0,1.0
0.052035707,46,2,0.839395873,4700.0,5,0,2,1,2.0
0.136994044,35,0,0.021668514,78500.0,4,0,1,0,2.0
0.043259843,72,0,0.357918263,6263.0,9,0,2,0,0.0
0.9999999,62,0,0.873772791,1425.0,8,1,1,0,1.0
0.375367045,43,0,0.481625741,5904.0,11,0,1,0,3.0
0.822650536,41,0,0.855485935,7500.0,9,0,2,0,1.0
0.832104651,47,0,0.754365541,11166.0,18,0,3,0,2.0
0.199789511,45,0,0.610675281,6500.0,6,0,2,0,2.0
1.164029975,26,2,0.159227182,1500.0,3,0,0,0,0.0
0.660616969,63,0,0.420697413,5333.0,8,0,2,0,0.0
0.006867304,55,1,0.228442889,4000.0,13,0,1,0,1.0
0.219919902,51,0,0.353223484,6250.0,9,0,2,0,1.0
0.032253947,37,0,0.581324763,5600.0,6,0,3,0,0.0
0.097180092,38,2,0.183618535,5200.0,10,0,1,0,0.0
0.003021212,39,0,0.26814125,5153.0,4,0,1,0,1.0
0.272858571,67,0,0.24207527,8422.0,5,0,2,0,1.0
0.022809803,53,0,0.153367876,4824.0,9,0,1,0,0.0
0.993742348,48,0,0.438124861,4500.0,9,2,0,0,1.0
1.121846838,42,1,0.71626874,1800.0,6,7,0,0,0.0
0.280990634,32,0,0.195805315,6245.0,5,0,0,0,1.0
0.008502354,48,0,0.146077971,4257.0,14,0,1,0,5.0
0.814065885,48,1,0.232067511,5450.0,7,3,0,0,2.0
0.914811358,62,1,0.707188161,945.0,9,0,0,0,0.0
0.426635585,72,0,0.867687726,4700.0,14,0,2,1,0.0
1.005564621,46,3,1.291727141,2066.0,10,0,1,0,1.0
0.196849879,27,0,2.225433526,864.0,9,0,1,0,0.0
0.9999999,58,0,0.023801968,3150.0,0,1,0,0,3.0
0.977629063,44,0,1.193382154,3686.0,12,0,2,0,4.0
0.339228643,57,0,0.552484563,3400.0,18,0,0,0,0.0
0.697457385,57,2,0.446726924,3650.0,6,1,1,1,2.0
0.9999999,23,0,0.0,1200.0,0,2,0,0,0.0
0.799291581,72,0,1.159466667,3749.0,12,0,2,0,0.0
0.537157027,49,2,0.520729175,13000.0,10,0,1,0,1.0
0.91538974,31,0,0.193083101,6100.0,4,1,0,1,2.0
0.053755304,61,0,0.035392921,1666.0,3,0,0,0,0.0
0.512039037,34,0,0.497566562,3492.0,6,0,1,1,4.0
0.999946817,41,3,0.504279658,12500.0,6,3,1,1,0.0
0.042670819,76,1,0.022350578,3981.0,6,0,0,0,0.0
0.624175946,54,0,0.568947368,5699.0,10,0,4,0,0.0
0.794357326,44,0,0.164232757,4450.0,7,1,0,0,3.0
0.024654996,51,3,5200.0,0.0,22,0,2,0,0.0
0.055285834,52,0,0.299971157,10400.0,20,0,1,0,1.0
0.469282264,28,0,0.40959041,1000.0,6,0,0,0,0.0
0.17356351,62,0,0.183828671,11439.0,10,0,2,1,1.0
0.56737552,55,1,0.637038286,5928.0,21,0,2,0,2.0
0.036883313,44,1,0.629757785,1733.0,11,0,0,1,0.0
0.809612692,49,0,0.357752252,20980.0,9,0,3,0,3.0
0.230631184,65,2,0.506279498,12500.0,15,0,3,0,0.0
0.0,31,0,0.34892638,2607.0,11,0,0,0,1.0
1.004133058,53,1,0.388345196,4495.0,8,0,1,0,0.0
0.131838309,40,1,0.325096415,7000.0,7,0,1,0,4.0
0.549971445,61,0,0.109910466,3238.0,3,0,0,0,0.0
0.496749282,60,0,1.358310627,2201.0,10,0,2,0,0.0
0.9999999,39,0,0.597756896,3298.0,1,1,1,0,2.0
0.071309805,48,0,0.180882644,15158.0,11,0,2,0,3.0
0.667960663,76,1,0.34409391,2725.0,7,1,1,0,0.0
0.9999999,57,3,1.203074258,4618.0,10,1,2,1,1.0
0.943158132,44,0,0.617722015,5100.0,6,0,1,0,1.0
0.005575532,39,2,0.363663177,6780.0,8,1,2,0,1.0
0.992827646,36,2,0.227257581,3000.0,3,3,0,0,0.0
0.027176427,41,0,0.39943027,8073.0,8,0,1,0,2.0
0.030067463,93,0,0.004544628,5500.0,3,0,0,0,0.0
1.847021409,63,0,0.669206634,6692.0,13,0,1,0,0.0
0.776770884,55,0,0.107702098,44000.0,12,0,0,0,3.0
0.089018074,65,1,0.451274363,2000.0,14,0,0,0,1.0
0.36267819,62,0,0.465432771,3673.0,8,0,1,0,2.0
1.021617133,50,3,0.514727185,12425.0,17,0,3,4,0.0
0.9999999,48,0,0.016731279,4900.0,0,0,0,0,1.0
1.016709427,72,0,0.862091939,1500.0,3,0,0,0,0.0
0.495520162,55,1,0.701377099,5300.0,12,0,1,1,2.0
0.374913375,67,0,0.035989717,3500.0,5,0,0,0,1.0
0.336538871,65,0,0.239903846,8319.0,9,0,2,1,2.0
0.232280554,79,0,0.563657748,3400.0,8,0,1,0,1.0
0.605473204,48,0,0.550224888,2000.0,7,0,0,0,2.0
0.773704938,40,0,0.120652355,6008.0,5,2,0,0,2.0
0.026784632,50,0,0.133933033,2000.0,2,0,1,0,0.0
0.32183908,28,0,0.317835671,2494.0,8,0,0,0,0.0
0.22632076,65,0,0.026298631,4600.0,3,0,0,0,0.0
0.009117922,71,0,0.288425047,1580.0,8,0,0,0,0.0
0.156745685,82,0,0.232024477,1960.0,11,0,0,0,0.0
0.0,69,0,0.182259677,7000.0,3,0,1,0,0.0
0.26056397,50,3,0.538659478,8160.0,13,0,1,2,0.0
0.181257386,52,0,0.386489081,8333.0,19,0,2,0,2.0
0.033588,73,0,0.246584089,7830.0,10,0,1,0,0.0
0.68813979,31,3,0.073325186,9000.0,5,0,0,1,0.0
0.494729386,35,0,0.078351546,14000.0,4,0,0,0,0.0
0.050233785,57,0,0.119600075,5300.0,11,0,0,0,0.0
0.690052859,64,0,1.155267579,4166.0,13,0,4,0,0.0
0.556387748,35,0,0.328483085,2748.0,6,0,0,0,0.0
0.144834658,25,1,0.008508627,4230.0,2,1,0,1,0.0
0.614816103,54,0,0.546581367,2500.0,12,0,1,0,2.0
0.992015968,50,1,0.190188411,2812.0,8,0,0,0,1.0
0.000405351,34,0,0.437044569,5900.0,10,0,2,0,2.0
0.919848225,41,1,0.429281177,15900.0,11,0,2,0,3.0
0.858130911,77,6,0.314021255,2916.0,21,1,0,1,0.0
0.388404838,35,0,0.312152408,8450.0,8,0,2,0,3.0
0.523580115,40,0,0.681834383,8416.0,5,0,2,0,0.0
0.242893998,47,0,0.401928068,8090.0,11,0,1,0,2.0
0.141001916,55,0,0.299903257,3100.0,4,0,0,0,0.0
0.01564453,61,0,0.203265578,3000.0,7,0,0,0,0.0
0.164062633,42,1,0.281372659,8916.0,12,0,2,0,3.0
0.9999999,39,0,1.436489607,1298.0,8,0,1,0,2.0
1.078334972,39,2,0.124300112,1785.0,6,1,0,0,8.0
0.528071063,49,0,0.576242376,10000.0,6,0,3,0,4.0
0.9999999,22,0,0.132275132,1700.0,1,1,0,0,0.0
0.602919854,44,0,0.591526779,1250.0,2,0,0,0,3.0
0.315811004,40,0,0.264367816,5828.0,6,0,0,0,1.0
0.016922147,59,2,0.233364574,3200.0,6,0,1,0,0.0
0.707087838,39,1,0.478440638,5078.0,10,0,1,0,0.0
0.682878081,36,1,0.437164879,5967.0,5,1,1,3,2.0
0.03292622,50,0,0.249967953,7800.0,7,0,2,0,1.0
0.9999999,48,1,0.173971498,3718.0,1,1,0,1,2.0
0.980464544,50,2,0.843156357,2052.0,7,0,1,0,2.0
0.718657382,55,0,0.705937354,12833.0,9,0,2,0,0.0
0.018911617,67,0,0.196867015,9000.0,8,0,2,0,1.0
0.011478065,42,0,0.327949546,6500.0,6,0,1,0,0.0
0.026946302,45,0,0.215652671,3500.0,10,0,1,0,1.0
0.379845105,89,0,0.527493981,15366.0,14,0,2,0,0.0
0.107159266,41,0,0.226254397,5400.0,8,0,1,0,3.0
0.409405558,36,0,0.345819552,13000.0,12,0,1,0,0.0
0.261073893,52,0,0.010831829,7200.0,1,0,0,0,0.0
0.0,66,1,0.086324598,4540.0,13,0,1,0,0.0
1.010369346,56,0,0.480155067,5416.0,10,0,1,1,2.0
0.822942643,34,1,0.36261058,11077.0,12,12,3,5,0.0
0.320575381,42,0,0.321583921,6666.0,7,0,1,0,1.0
0.196287885,63,0,0.203743167,21585.0,11,0,2,0,0.0
0.0,38,0,0.221375863,4200.0,5,0,0,0,0.0
0.009730813,57,0,0.002420775,4543.0,4,0,0,0,0.0
0.784681636,29,0,0.176700717,4600.0,9,0,0,0,0.0
0.9999999,33,1,0.13197196,3280.0,2,1,0,0,0.0
0.0,71,0,0.185292157,4500.0,9,0,1,0,0.0
0.0,43,0,0.182690462,5210.0,7,0,2,0,0.0
0.019998276,50,0,0.184568835,4626.0,3,0,1,0,1.0
0.9999999,51,0,0.008703481,3331.0,0,3,0,0,0.0
0.933554817,32,0,0.084878331,3451.0,5,0,0,0,2.0
0.577600659,47,0,1.035519639,5320.0,14,0,3,0,1.0
0.088133602,46,0,0.358186011,1300.0,10,0,0,0,4.0
0.415843069,52,0,0.313234338,20000.0,11,0,2,0,3.0
0.307197212,49,0,1.254836795,8424.0,19,0,5,0,2.0
0.976023976,28,2,0.195521791,2500.0,7,1,0,0,0.0
0.200163174,65,1,0.436394401,6500.0,19,0,1,0,0.0
0.427145709,29,3,0.367894887,3500.0,5,0,0,0,0.0
0.012468573,57,0,0.280729037,16075.0,13,0,2,0,0.0
0.033303593,51,0,1.82818749,6250.0,26,0,7,0,3.0
0.001926266,52,0,0.298280293,5058.0,9,0,1,0,0.0
0.406372908,49,0,0.357757992,6850.0,5,0,1,0,0.0
0.0,30,0,0.774480712,336.0,9,2,0,0,0.0
0.9999999,65,0,0.194196429,3135.0,8,0,0,0,0.0
0.908997811,45,0,1.419516097,5000.0,13,0,3,0,1.0
0.021783195,53,0,0.009998572,7000.0,7,0,0,0,0.0
0.255077604,54,0,0.284821986,1600.0,7,0,0,0,1.0
0.251225816,59,0,0.353712506,6100.0,15,0,2,0,0.0
0.913176675,74,0,0.43777511,4997.0,14,0,1,0,1.0
0.995334888,68,0,0.125437281,2000.0,3,0,0,0,0.0
0.181936428,37,0,0.326243069,11000.0,9,0,1,0,5.0
0.500253724,67,0,0.390721856,5000.0,9,0,2,0,1.0
0.76325604,49,1,1.102435978,1600.0,7,0,2,0,3.0
0.122651339,62,0,0.319557196,4064.0,13,0,1,0,1.0
0.935325821,33,1,0.02096593,2670.0,2,1,0,0,0.0
0.030603939,42,0,0.436569651,4500.0,15,1,2,0,0.0
0.366329209,31,1,0.208705357,3583.0,6,0,0,0,0.0
0.0,26,2,0.0,4000.0,1,0,0,0,0.0
0.741594897,38,0,1865.0,0.0,4,0,1,0,0.0
0.001885215,59,0,0.045620248,9600.0,8,0,0,0,1.0
0.9999999,34,0,0.484757621,2000.0,8,0,1,0,2.0
0.174041844,30,0,0.441711658,5000.0,6,0,1,0,0.0
0.000364365,58,0,0.032305704,5416.0,6,0,0,0,0.0
0.090640057,28,0,1.098966277,5900.0,16,0,2,0,0.0
0.9999999,44,1,0.339787633,1600.0,1,1,1,0,0.0
0.650047939,48,0,0.3122611,3400.0,15,0,0,0,3.0
0.375199877,50,1,0.473135107,5750.0,16,0,1,0,1.0
0.011340772,36,0,1.785153462,1400.0,5,0,1,0,0.0
0.000861217,54,0,0.166938594,13483.0,10,0,1,0,0.0
0.020465984,88,0,0.0018,9999.0,2,0,0,0,0.0
0.10994004,54,0,0.574071835,8268.0,20,0,1,0,0.0
0.427350427,48,0,0.060338201,2601.0,1,0,0,0,0.0
0.9999999,54,0,0.148242872,10556.0,4,0,1,0,0.0
0.275403327,50,0,0.384306054,9200.0,8,0,1,0,0.0
0.6812749,47,1,0.027597792,8333.0,2,0,0,0,0.0
0.328036586,52,0,0.293990785,10200.0,6,0,2,0,3.0
0.849271458,23,0,0.077990825,8500.0,12,0,0,0,0.0
0.0,47,0,0.131658114,5650.0,4,0,1,0,2.0
0.219122549,60,0,0.310888108,9964.0,25,0,3,0,0.0
0.17928419,51,1,0.401535043,9901.0,17,0,2,0,2.0
0.741049126,28,1,0.020228216,1927.0,1,0,0,0,0.0
0.274233284,49,1,0.533688454,6945.0,12,0,2,0,0.0
0.0,68,0,0.196992826,13101.0,7,0,2,0,0.0
0.577919961,41,0,1.23939171,8153.0,15,0,4,0,0.0
0.984455184,50,2,0.125846154,9749.0,4,1,0,2,3.0
0.042622687,54,0,0.25422062,6100.0,16,0,2,0,0.0
0.9999999,31,0,0.204568024,3020.0,2,6,0,1,1.0
0.514619883,63,0,0.211334201,14592.0,10,0,1,0,0.0
0.434829661,30,2,0.309738052,5000.0,13,0,1,0,0.0
0.860645068,51,1,0.482352941,6034.0,18,0,2,0,0.0
0.325189035,53,0,0.344196034,7916.0,6,0,1,0,2.0
0.182467868,67,0,0.205758848,5000.0,5,0,1,0,0.0
0.5249501,29,0,0.080153588,4166.0,3,0,0,0,0.0
0.645229198,46,0,0.412210271,6600.0,6,0,1,0,3.0
0.064557936,45,2,0.259561703,12000.0,12,0,3,0,3.0
0.922467459,52,0,0.098485408,13534.0,8,6,0,2,4.0
0.9999999,37,0,0.683597002,1200.0,8,0,1,0,1.0
0.000967012,71,0,0.000594985,11764.0,9,0,0,0,0.0
0.123262702,68,0,0.469911337,5300.0,16,0,1,0,2.0
0.988496593,52,5,1.729668333,2200.0,14,0,3,1,1.0
0.285088431,37,0,0.093381324,5000.0,4,0,0,1,2.0
0.684564572,53,1,0.284792775,6200.0,9,2,1,0,1.0
0.005666037,60,0,0.524906267,3733.0,5,0,2,0,0.0
1.602794411,31,1,0.262495969,3100.0,4,1,0,1,0.0
0.521825587,43,0,7030.0,0.0,8,0,2,0,3.0
0.9999999,23,0,0.081836327,500.0,0,1,0,0,0.0
0.420579645,37,3,0.368717504,4615.0,6,0,2,0,2.0
0.276182679,48,1,0.013366412,39501.0,4,0,0,0,1.0
0.9750025,57,1,0.309327196,7386.0,3,0,1,0,0.0
0.9999999,62,0,0.051260737,3608.0,1,3,0,1,1.0
0.097773938,61,0,0.47107438,3024.0,17,0,1,0,0.0
0.284617477,33,0,0.346304553,7400.0,8,0,1,0,0.0
0.957035854,49,2,0.305136795,7163.0,6,1,1,1,3.0
0.96100325,49,2,0.773226042,4100.0,9,0,2,0,3.0
0.119371104,40,0,0.651175708,5400.0,11,0,2,0,0.0
0.9999999,51,0,0.0,4028.0,0,0,0,0,3.0
0.809099423,52,1,0.456410791,9600.0,10,0,1,0,1.0
0.741505663,43,2,0.182833217,5731.0,11,0,0,1,1.0
0.884235085,53,0,0.067023374,3550.0,1,1,0,0,2.0
0.004559166,67,1,0.052745665,11071.0,7,0,1,0,0.0
0.847249594,38,0,0.511040133,7200.0,14,0,1,0,2.0
0.938026549,41,1,0.614992282,14900.0,20,0,10,0,1.0
0.007539247,32,0,0.17601043,2300.0,12,0,0,0,2.0
0.498646374,61,0,0.215338603,4680.0,13,1,0,0,0.0
0.066750175,58,0,0.335170207,11250.0,16,0,1,0,2.0
0.734477501,45,0,0.591477634,4716.0,13,0,2,0,2.0
0.222967343,38,0,0.367947436,7000.0,14,0,1,0,2.0
0.007170667,68,0,7.0,0.0,9,0,0,0,0.0
0.056919602,63,1,0.225176371,18993.0,17,0,2,0,0.0
0.140434042,41,0,0.064967796,3570.0,3,0,0,0,1.0
0.696517413,37,2,0.089620069,5500.0,2,3,0,0,0.0
0.0,62,1,0.459827508,2202.0,6,0,1,0,0.0
0.176889956,61,2,1.220889203,4250.0,15,0,3,1,0.0
1.00999001,23,0,0.020675396,1450.0,2,0,0,0,0.0
0.470389547,35,0,0.383654938,12333.0,9,0,1,0,1.0
0.9999999,24,1,382.0,0.0,3,3,0,0,0.0
0.9999999,53,0,0.233478508,5280.0,6,0,0,0,0.0
0.059340544,77,0,0.008225905,8144.0,4,0,0,0,0.0
0.44584215,47,3,0.537244694,9987.0,14,0,2,0,2.0
0.980403919,50,1,0.394512084,5502.0,9,0,2,0,0.0
2019.0,58,0,0.213216314,7747.0,3,0,2,0,1.0
0.319335083,31,0,0.227257581,3000.0,3,0,1,0,0.0
0.003176408,53,0,0.241712857,9200.0,20,0,2,0,0.0
0.98443029,33,0,0.153058796,4200.0,7,1,0,0,0.0
1.738768719,39,0,0.06682452,3800.0,4,2,0,1,1.0
0.022195724,41,0,1.370814593,2000.0,14,0,1,0,0.0
11.38522954,37,0,0.821642824,4333.0,9,0,3,1,0.0
0.300269973,33,1,0.085986771,6500.0,8,0,0,0,2.0
0.247877247,54,0,0.27046827,10100.0,6,0,2,0,0.0
0.940841001,60,0,0.602279544,5000.0,17,0,1,0,1.0
0.502398042,36,0,0.508598853,7500.0,13,0,1,0,2.0
0.27266565,26,0,0.358106982,6000.0,5,0,1,1,1.0
0.517045364,61,0,0.572590321,7500.0,20,0,2,0,0.0
0.488430511,37,0,0.678939851,6300.0,13,0,2,0,3.0
0.051799309,63,0,0.770687088,4700.0,16,0,1,0,1.0
0.782963858,53,0,1.812527765,2250.0,15,0,1,0,3.0
0.678880746,26,0,0.037453184,800.0,1,0,0,0,0.0
0.9999999,30,0,0.162503673,3402.0,1,0,0,2,4.0
0.605872647,79,0,0.390357698,4500.0,9,0,1,0,0.0
0.178570721,64,0,0.307184333,8782.0,9,0,2,0,1.0
0.334479122,38,0,0.187130435,5749.0,10,0,0,0,0.0
1.003123048,38,0,0.284777452,7166.0,6,1,1,0,0.0
0.785483988,51,0,0.546167418,5100.0,9,0,0,0,1.0
0.049789559,65,0,0.629456848,3000.0,9,0,1,0,1.0
0.0,45,0,0.17212766,4699.0,3,0,1,0,0.0
0.002831666,65,0,0.36131934,2000.0,17,0,2,0,0.0
0.62501335,65,4,0.565614208,12161.0,20,1,1,1,1.0
0.16386523,74,0,0.380764026,9606.0,10,0,2,0,0.0
0.13306279,49,1,0.182881653,10257.0,9,0,2,0,3.0
0.748854301,42,1,0.282472613,3833.0,8,0,0,0,1.0
0.091704829,39,0,0.041107561,4694.0,4,0,0,0,2.0
0.934413117,42,1,0.074964639,2120.0,2,1,0,0,0.0
0.20231365,57,0,0.121492313,9300.0,6,0,1,0,0.0
0.98349435,38,0,0.975806452,2975.0,9,0,1,0,0.0
0.013183494,50,0,0.240687679,5583.0,10,0,2,0,5.0
0.042312909,35,0,0.418166509,9500.0,8,0,2,0,1.0
0.9999999,44,0,0.405885619,1800.0,2,0,0,0,1.0
0.735092824,71,1,0.236391913,4500.0,6,1,0,0,0.0
0.138236953,46,0,0.781055901,2575.0,12,0,2,0,3.0
0.44297489,48,0,0.694515633,1950.0,8,0,1,0,0.0
1.000234067,46,1,0.901263713,7200.0,12,0,2,0,1.0
0.9999999,35,0,0.398075241,8000.0,7,0,2,1,0.0
0.0,30,0,0.062125107,2333.0,8,0,0,0,0.0
0.731193442,55,0,0.540744108,15400.0,12,0,5,0,1.0
0.063283737,65,0,0.794100964,3525.0,10,0,1,0,0.0
0.9999999,44,98,0.037367158,2916.0,0,98,0,98,2.0
0.031387145,61,0,0.695808775,3053.0,5,0,1,0,2.0
0.895258046,45,1,0.265206813,6575.0,4,1,1,0,4.0
0.42049669,49,2,2.052173913,2299.0,10,0,1,1,0.0
0.05043195,53,0,0.205828571,8749.0,7,0,1,0,1.0
0.030182984,86,0,0.004439512,900.0,2,0,0,0,0.0
0.137724551,27,0,0.159694817,3800.0,4,0,0,1,3.0
0.364443941,77,0,0.470804671,6250.0,13,0,3,0,0.0
0.972342552,35,1,0.042860703,4012.0,4,0,0,2,1.0
0.256159234,61,0,0.402761247,4200.0,11,0,0,0,0.0
0.005084407,60,0,0.125511856,10500.0,15,0,2,0,0.0
0.246209386,47,0,1.387898526,5833.0,17,0,4,0,2.0
0.243928705,57,0,0.538782573,9823.0,12,0,2,0,0.0
0.786612586,51,0,0.357556038,5531.0,6,0,0,0,0.0
0.520417391,81,1,1.535916824,1057.0,15,0,2,2,0.0
0.002041981,48,0,0.000333222,3000.0,7,0,0,0,1.0
0.237866137,70,0,0.474905019,5000.0,19,0,2,0,0.0
0.9999999,29,0,0.018177687,4400.0,1,2,0,0,1.0
0.606717088,42,0,0.316537298,7600.0,7,0,2,0,2.0
0.932613477,32,0,0.01629837,10000.0,3,0,0,0,2.0
0.9999999,40,0,0.0,4300.0,0,1,0,0,1.0
0.053236691,68,0,0.201657459,1809.0,5,0,0,0,0.0
0.112229948,50,1,0.363003635,12930.0,8,0,1,0,3.0
0.335402692,38,0,0.129338902,6942.0,3,0,0,0,3.0
0.616922993,35,1,1.111591073,4166.0,13,0,4,0,3.0
0.0,57,0,0.28342246,4300.0,7,0,1,0,0.0
0.95470151,55,0,0.315884206,13333.0,7,0,2,0,1.0
0.484728054,50,1,0.370602776,5258.0,12,0,1,0,2.0
0.824476301,42,1,0.716467648,3600.0,6,0,1,0,3.0
1.052991168,35,1,0.334190231,3500.0,6,0,0,0,0.0
0.289941356,62,0,0.410779596,5194.0,10,0,1,0,1.0
0.214771812,40,0,0.496189395,6166.0,6,0,2,0,2.0
0.052274567,65,0,0.061472005,6018.0,8,0,0,0,0.0
0.00044442,29,0,0.411237504,2900.0,6,0,0,0,0.0
0.9999999,44,1,0.022078734,4800.0,3,2,0,1,2.0
0.351201295,38,3,0.020232659,30000.0,10,0,0,0,0.0
0.618129534,67,2,0.74355659,11600.0,10,0,3,0,1.0
0.0,26,0,0.0,450.0,2,0,0,0,0.0
0.978185784,36,0,0.464958553,2653.0,5,0,0,1,1.0
0.629852906,43,4,0.553965008,4400.0,15,3,0,0,2.0
0.385260442,74,0,1.947708199,3097.0,12,0,3,0,0.0
0.744203063,56,0,0.68304,6249.0,11,0,2,0,3.0
1.222438912,40,0,0.786134324,3230.0,16,0,2,0,1.0
0.082354275,47,0,0.604832105,4883.0,16,0,2,0,2.0
0.292509357,44,0,1.343385214,3083.0,12,0,2,0,0.0
0.002736273,87,0,0.001817356,2200.0,14,0,0,0,0.0
0.000657077,63,0,0.475209141,4900.0,15,0,1,0,1.0
0.921038013,56,0,0.362340113,4768.0,8,0,2,0,1.0
0.061220155,62,0,0.443827809,6666.0,7,0,1,0,3.0
1.0075479,48,0,3.604361371,962.0,7,0,1,0,0.0
0.090144422,64,0,0.246376812,2000.0,5,0,0,0,0.0
0.015358056,77,0,0.438269656,6333.0,12,0,2,0,1.0
0.0,55,0,0.347711268,9087.0,7,0,1,0,3.0
0.23891966,57,1,0.403905325,8449.0,15,0,2,0,2.0
0.116602793,40,0,0.424876847,2435.0,7,0,0,0,2.0
0.509118382,45,0,0.408892671,9400.0,15,0,2,0,1.0
0.956704602,49,5,1.880043621,1833.0,4,2,1,1,3.0
0.669538992,26,1,0.11553416,5400.0,11,0,0,1,1.0
0.902459712,43,3,0.381680267,8700.0,5,6,1,0,0.0
0.064793409,75,0,0.322903188,8500.0,15,0,3,0,1.0
0.941325084,52,3,0.344534179,6933.0,12,0,0,0,2.0
0.548440494,63,2,0.392266187,5559.0,11,0,0,0,1.0
0.036125079,43,0,0.414544236,2983.0,4,0,1,0,2.0
0.9999999,39,1,0.445456565,4500.0,7,4,0,0,1.0
0.030829821,48,1,0.088447653,1107.0,3,0,0,0,2.0
0.784187048,73,0,0.489528242,4726.0,7,0,0,0,0.0
0.410095228,32,0,0.616676665,5000.0,15,0,1,0,0.0
0.954914167,38,1,0.483375959,2736.0,4,2,1,2,0.0
0.0,44,0,0.156195765,5761.0,7,0,0,0,0.0
1.03307888,52,0,0.197564276,1477.0,7,0,0,0,0.0
0.578307584,62,2,0.755289788,3260.0,14,0,1,2,0.0
